speakerID,lexical_token,feedback_start,feedback_end,predicted_function
sw04784A,uh,11.62975,11.98525,O
sw04784B,uh-huh,28.509125000000004,28.792750000000005,C
sw04784B,right,197.376125,197.608625,A
sw04784B,right,264.80925,265.06425,A
sw04784B,well,265.353,265.6085,O
sw04784B,mhm,86.23025,86.561,C
sw04784B,right,127.363,127.60875,A
sw04785A,yeah,1.028125,1.394875,A
sw04785A,right,124.400375,124.8295,A
sw04785A,right,118.097125,118.547125,A
sw04785A,oh,15.580125,16.131625,PS
sw04785A,well,16.410375,16.770125,O
sw04785A,well,23.4215,23.814375,O
sw04785A,yeah,22.794375,23.24875,A
sw04785A,yeah,136.467375,136.9005,C
sw04785A,yeah,149.685125,150.0825,A
sw04785A,yeah,202.06325,202.447,A
sw04785A,no,245.86475,246.383,NR
sw04785A,yeah,257.330125,257.683,A
sw04785A,yeah,286.026375,286.330625,A
sw04785A,yeah,289.631125,290.08425,A
sw04785A,yeah,282.188625,282.53425,A
sw04785A,well,295.132375,295.453875,O
sw04785A,well,4.89975,5.396375,O
sw04785A,yeah,53.03025,53.48825,C
sw04785A,yeah,74.623625,75.074,C
sw04785A,right,92.097125,92.407125,A
sw04785A,right,93.78575,94.06575,C
sw04785A,well,94.22575,94.5595,O
sw04785B,yeah,107.8755,108.4255,A
sw04785B,sure,161.609875,162.179875,C
sw04785B,sure,159.76125,160.509625,C
sw04785B,yeah,154.26425,154.93425,PR
sw04785B,yeah,165.615,166.09675,O
sw04785B,uh-huh,179.926375,180.411375,C
sw04785B,oh,192.00775,192.818375,PS
sw04785B,yeah,196.98225,197.473375,A
sw04785B,hm,208.451625,208.694375,NS
sw04785B,oh,205.57775,206.235,PS
sw04785B,yeah,36.827125,37.37975,A
sw04785B,yeah,38.66475,38.9725,A
sw04785B,uh-huh,235.2065,235.829875,C
sw04785B,yeah,228.6855,229.239625,C
sw04785B,yeah,243.969875,244.676625,C
sw04785B,yeah,263.134875,263.597875,C
sw04785B,yeah,268.981375,269.663,A
sw04785B,ah,7.08625,8.133125,NS
sw04785B,well,97.927,98.303125,O
sw04787A,uh,119.156625,119.662875,O
sw04787A,uh-huh,142.493125,142.993125,C
sw04787A,uh-huh,133.032875,133.492875,C
sw04787A,uh-huh,163.71075,164.16075,C
sw04787A,uh-huh,183.79625,184.29625,C
sw04787A,oh,220.6685,221.733875,PS
sw04787A,uh-huh,270.658125,271.088125,C
sw04787A,hm,294.343375,294.803375,D
sw04787A,right,283.41775,283.82775,C
sw04787A,well,22.603375,23.153375,O
sw04787A,yeah,99.842875,100.262875,C
sw04787B,um,151.880625,152.410625,O
sw04787B,mhm,202.14425,202.50425,C
sw04787B,uh-huh,28.890375,29.180375,C
sw04787B,mhm,33.386,33.846,C
sw04787B,mhm,47.421,47.871,C
sw04787B,mhm,67.78275,68.30275,C
sw04787B,um,88.124125,88.445875,O
sw04788A,mhm,134.18,134.728875,C
sw04788A,sure,135.10925,135.524875,C
sw04788A,sure,143.409,143.765125,C
sw04788A,sure,152.886375,153.276375,C
sw04788A,uh-huh,150.029375,150.380625,C
sw04788A,uh-huh,124.524375,124.844375,C
sw04788A,yeah,156.802625,157.049125,A
sw04788A,yeah,157.202375,157.554625,A
sw04788A,yeah,167.02125,167.415375,PR
sw04788A,sure,181.761,182.09125,C
sw04788A,uh-huh,185.150125,185.590125,C
sw04788A,uh-huh,180.311125,180.773625,C
sw04788A,uh-huh,197.277875,197.626,C
sw04788B,uh,160.222375,160.777375,O
sw04788B,um,167.06825,167.636375,O
sw04788B,uh,174.7995,175.4905,O
sw04788B,yeah,197.277875,197.927,A
sw04788B,yeah,210.830375,211.271875,C
sw04788B,uh-huh,280.267,280.847,C
sw04788B,hm,66.08675,66.88675,NS
sw04788B,mhm,77.436625,77.766625,C
sw04788B,oh,87.448,87.95575,PS
sw04788B,yeah,88.155375,88.518,C
sw04792A,no,107.16025,107.47075,NR
sw04792A,no,126.4375,126.813375,NR
sw04792A,yep,180.907875,181.088375,A
sw04792A,oh,236.9485,237.255625,PS
sw04792A,yeah,238.703375,239.0255,A
sw04792A,yeah,260.135875,260.424625,A
sw04792A,um,288.138375,288.4565,O
sw04792A,yeah,285.263,285.472125,A
sw04792A,yep,33.137,33.344,PR
sw04792A,yep,43.036875,43.190125,PR
sw04792A,hm,13.999375,14.168625,D
sw04792A,okay,16.165375,16.520625,C
sw04792A,yep,9.620875,9.774,PR
sw04792A,yeah,51.445875,51.7055,A
sw04792A,yeah,85.880375,86.116,A
sw04792B,yeah,112.889,113.198875,C
sw04792B,yeah,132.007375,132.2905,A
sw04792B,mhm,164.273375,164.5705,C
sw04792B,yeah,158.402125,158.67675,C
sw04792B,yeah,173.19575,173.3915,A
sw04792B,yeah,204.433125,204.628625,A
sw04792B,um,209.0895,209.450625,O
sw04792B,hm,213.925625,214.024125,NS
sw04792B,yeah,25.7525,25.985625,A
sw04792B,yeah,263.95325,264.48475,A
sw04792B,yeah,281.040625,281.2735,A
sw04792B,yeah,30.398375,30.768375,A
sw04792B,yeah,40.04675,40.29975,A
sw04792B,um,6.513375,6.9635,O
sw04792B,yeah,78.36575,78.61625,A
sw04796A,exactly,165.509375,166.14625,A
sw04796A,mhm,151.62775,152.000625,C
sw04796A,mhm,169.007,169.322,C
sw04796A,mhm,171.06325,171.333125,PR
sw04796A,right,193.380625,193.73775,A
sw04796A,mhm,35.63825,35.915125,C
sw04796A,mhm,44.337375,44.641,C
sw04796A,mhm,21.742875,22.046375,C
sw04796A,yeah,23.69275,24.069375,A
sw04796A,mhm,206.726375,207.018125,C
sw04796A,yeah,213.2025,213.495375,A
sw04796A,yeah,211.394875,211.618875,A
sw04796A,mhm,244.300875,244.622875,C
sw04796A,mhm,249.995125,250.276875,C
sw04796A,mhm,263.5825,263.895875,C
sw04796A,right,259.339,259.699,A
sw04796A,right,281.725375,281.981625,A
sw04796A,yeah,277.29425,277.5735,A
sw04796A,yeah,288.324875,288.68175,C
sw04796A,uh-huh,13.254125,13.6335,C
sw04796A,oh,50.9915,51.279375,PS
sw04796A,mhm,75.155375,75.435875,C
sw04796A,mhm,71.771,72.092625,C
sw04796A,mhm,72.418125,72.725875,C
sw04796B,right,198.3935,198.7045,A
sw04796B,yeah,197.4735,197.76075,A
sw04796B,uh,25.687125,26.129125,O
sw04796B,yeah,56.229375,56.942,O
sw04796B,uh-huh,98.86775,99.151875,C
sw04796B,well,129.86525,130.15125,O
sw04796B,well,134.6615,134.995,O
sw04796B,yeah,128.8105,129.049875,A
sw04796B,yeah,133.85025,134.248,A
sw04798A,mhm,185.132875,185.76225,C
sw04798A,uh-huh,194.978,195.511875,C
sw04798A,uh-huh,204.37325,204.737,C
sw04798A,yeah,207.9715,208.465375,C
sw04798A,mhm,29.267125,29.737125,C
sw04798A,yeah,53.08862499999999,53.56774999999999,A
sw04798A,uh,212.4795,213.367625,O
sw04798A,mhm,251.84125,252.3075,C
sw04798A,mhm,256.184,256.567,C
sw04798A,mhm,243.10325,243.529625,C
sw04798A,um,11.5615,11.9725,O
sw04798B,right,120.297125,120.751,A
sw04798B,right,121.083375,121.564125,A
sw04798B,uh,125.174375,125.772625,O
sw04798B,um,144.855125,145.36625,O
sw04798B,um,150.437375,151.00125,NegS
sw04798B,yeah,164.32375,164.656125,A
sw04798B,yeah,230.69525,231.01975,A
sw04798B,yeah,260.546375,260.9865,A
sw04798B,yeah,284.718,285.175875,A
sw04798B,yeah,269.49425,269.91425,A
sw04798B,huh,292.647125,292.985125,NS
sw04798B,yeah,80.84575,81.28625,PR
sw04798B,yeah,86.622375,86.9835,A
sw04798B,yeah,97.199125,97.6045,A
sw04798B,yeah,98.57675,99.10375,A
sw04798B,yeah,100.3625,100.786875,A
sw04798B,yeah,106.4135,106.831125,A
sw04798B,uh,8.270125,9.255625,NegS
sw04799A,really,10.576,10.891125,PS
sw04799A,yeah,130.013,130.383,A
sw04799A,yeah,131.17675,131.52675,O
sw04799A,uh-huh,31.52775,31.90775,C
sw04799A,mhm,210.829125,211.27725,C
sw04799A,mhm,241.358,241.876375,A
sw04799A,yeah,291.862375,292.488625,C
sw04799A,yeah,55.638375,56.018375,C
sw04799A,oh,65.21925,65.61925,Sy
sw04799A,okay,66.08925,66.48925,C
sw04799A,huh,104.765125,105.3295,NS
sw04799A,oh,89.142125,89.471375,Sy
sw04799A,oh,96.9205,97.4705,Sy
sw04799A,uh-huh,75.974,76.324,C
sw04799A,uh-huh,118.601125,119.021125,PR
sw04799A,yeah,73.608,73.878,A
sw04799A,yeah,94.539875,94.931375,C
sw04799A,yeah,106.925,107.375,C
sw04799A,no,8.761125,9.163375,NR
sw04799B,uh-huh,136.613,136.893,C
sw04799B,what,133.63775,133.88775,Nu
sw04799B,mhm,148.92175,149.56175,C
sw04799B,uh-huh,162.0585,162.3685,C
sw04799B,mhm,173.692625,174.03425,C
sw04799B,uh-huh,180.016375,180.486375,C
sw04799B,uh-huh,197.20675,197.52675,C
sw04799B,uh-huh,207.21725,207.49725,C
sw04799B,mhm,262.79,263.07,C
sw04799B,uh-huh,245.5185,245.7785,C
sw04799B,yeah,269.196875,269.586875,A
sw04799B,yeah,273.452625,273.762875,C
sw04799B,um,67.09675,67.55625,O
sw04799B,uh,76.43425,76.87425,O
sw04799B,uh-huh,15.578875,15.918875,C
sw04799B,um,19.243,19.693,O
sw04801A,mhm,108.555625,109.025875,PR
sw04801A,yeah,113.0775,113.3775,A
sw04801A,goodness,156.54175,157.12375,NegS
sw04801A,mhm,160.981125,161.431125,C
sw04801A,yeah,172.658125,173.069875,A
sw04801A,yeah,165.43525,165.71525,A
sw04801A,neat,204.938875,205.251,C
sw04801A,yeah,220.025875,220.415875,A
sw04801A,uh-huh,35.79325,36.21825,C
sw04801A,yeah,26.887125,27.487375,A
sw04801A,yeah,243.481,243.90625,A
sw04801A,yeah,70.91725,71.372,A
sw04801A,yeah,60.148125,60.548125,A
sw04801A,yeah,80.91525,81.39125,A
sw04801A,yeah,65.637875,66.155625,A
sw04801A,yeah,15.575375,16.072375,A
sw04801B,well,2.36575,2.864375,O
sw04801B,mhm,126.107875,126.487125,C
sw04801B,right,122.1285,122.5285,A
sw04801B,right,20.048875,20.458875,A
sw04801B,mhm,187.525875,187.871375,C
sw04801B,yeah,182.202125,182.542125,A
sw04801B,fantastic,196.551375,197.258,O
sw04801B,okay,196.0085,196.41625,O
sw04801B,uh,197.8505,198.357625,O
sw04801B,uh-huh,227.74,228.10675,C
sw04801B,okay,234.561125,235.07825,C
sw04801B,mhm,248.41,248.7555,A
sw04801B,mhm,271.817375,272.227375,C
sw04801B,yeah,289.933875,290.273875,A
sw04801B,yeah,293.67525,294.04525,A
sw04801B,yeah,50.967375,51.297375,C
sw04801B,well,8.04875,8.43875,O
sw04801B,um,60.81675,61.222625,O
sw04801B,mhm,93.43575,93.84575,C
sw04801B,sure,100.330125,100.795375,C
sw04802A,mhm,114.5005,114.8065,C
sw04802A,mhm,118.333625,118.598375,C
sw04802A,uh-huh,108.892625,109.1885,C
sw04802A,yeah,105.575125,105.85275,PR
sw04802A,mhm,14.50625,14.71375,C
sw04802A,great,143.1155,143.550375,O
sw04802A,okay,141.214875,141.614875,O
sw04802A,uh-huh,146.547125,146.796125,C
sw04802A,mhm,172.860625,173.149,C
sw04802A,mhm,179.962375,180.2,C
sw04802A,mhm,181.482,181.749125,C
sw04802A,mhm,192.027,192.287,C
sw04802A,mhm,163.78825,164.108375,C
sw04802A,mhm,167.05525,167.331875,C
sw04802A,okay,176.109125,176.544,C
sw04802A,okay,186.9195,187.441875,C
sw04802A,mhm,228.08025,228.358375,C
sw04802A,uh-huh,205.17275,205.4335,C
sw04802A,yeah,246.087375,246.351375,C
sw04802A,yeah,251.138125,251.3825,A
sw04802A,mhm,267.37275,267.6565,C
sw04802A,mhm,298.317,298.629125,C
sw04802A,uh,256.231125,256.5975,O
sw04802A,uh,258.230375,258.3925,O
sw04802A,uh,64.9555,65.27175,O
sw04802A,yeah,63.856,64.219875,A
sw04802A,mhm,77.035125,77.37975,C
sw04802A,mhm,100.05225,100.362625,PR
sw04802A,oh,101.03675,101.459375,NS
sw04802A,uh-huh,88.984,89.296625,C
sw04802B,uh,3.343625,3.85075,O
sw04802B,yes,128.9615,129.32375,PR
sw04802B,yes,135.83375,136.136875,PR
sw04802B,mhm,140.82,141.059,C
sw04802B,mhm,48.970375,49.236375,C
sw04802B,yes,40.379,40.731,PR
sw04803A,um,282.99125,283.2365,O
sw04803A,mhm,64.824875,65.16925,C
sw04803A,mhm,107.033,107.367375,C
sw04803B,sure,0.622625,0.9985,C
sw04803B,yeah,176.3625,176.768125,A
sw04803B,yeah,177.180625,177.437625,A
sw04803B,well,35.02625,35.253625,O
sw04804A,uh-huh,140.360625,140.830125,C
sw04804A,well,145.231125,145.82275,O
sw04804A,yeah,23.558,24.029125,A
sw04804A,oh,169.392875,169.72025,NS
sw04804A,uh-huh,173.327875,173.79925,C
sw04804A,mhm,206.304125,206.831375,C
sw04804A,mhm,208.88225,209.3175,C
sw04804A,mhm,249.058,249.5545,C
sw04804A,mhm,268.896375,269.315,C
sw04804A,mhm,63.915875,64.401625,C
sw04804B,uh,3.8755,4.252,O
sw04804B,right,156.171875,156.5795,A
sw04804B,right,157.122,157.437375,A
sw04804B,well,180.980875,181.190875,O
sw04804B,uh,209.82025,210.164625,O
sw04804B,right,233.366625,233.666625,A
sw04804B,uh,236.6825,237.106625,O
sw04804B,right,293.110375,293.360375,A
sw04804B,yes,31.67225,32.206,PR
sw04804B,hm,44.380875,44.598,D
sw04804B,hm,98.754625,99.054375,D
sw04804B,sure,110.546,111.008375,C
sw04804B,uh,118.46,118.830375,O
sw04805A,uh-huh,170.21925,170.66675,C
sw04805A,uh,156.89425,157.08475,O
sw04805A,hm,183.691375,183.997,D
sw04805A,right,192.85225,193.516125,A
sw04805A,right,193.964375,194.582375,A
sw04805A,yeah,205.488625,206.18075,A
sw04805A,mhm,238.393875,238.901875,C
sw04805A,right,258.71375,259.28925,A
sw04805A,yeah,256.707125,257.680375,A
sw04805A,um,49.88375,50.322,O
sw04805A,yeah,43.142625,43.56225,A
sw04805A,yeah,77.013,77.43375,A
sw04805B,mhm,111.503125,112.04575,C
sw04805B,mhm,144.2085,144.6645,C
sw04805B,yeah,149.043,149.312375,A
sw04805B,yeah,182.094625,182.634125,O
sw04805B,mhm,218.676375,219.140375,C
sw04805B,yeah,264.924875,265.19725,PR
sw04809A,um,108.17225,108.555,O
sw04809A,mhm,259.478125,259.8045,C
sw04809A,really,247.794125,248.074125,PS
sw04809A,um,252.339,252.5625,O
sw04809A,mhm,274.1315,274.507625,C
sw04809A,right,274.694375,274.916375,A
sw04809A,um,291.738375,291.98825,O
sw04809A,mhm,77.449875,77.729875,C
sw04809A,mhm,85.233375,85.483375,C
sw04809B,mhm,120.294125,120.73125,C
sw04809B,mhm,133.377625,133.807625,C
sw04809B,mhm,139.24525,139.624,C
sw04809B,yeah,148.7075,149.087,A
sw04809B,mhm,23.81175,24.26175,C
sw04809B,yeah,31.091875,31.331875,A
sw04809B,mhm,211.886375,212.376375,C
sw04809B,mhm,230.530625,231.070625,C
sw04809B,yeah,222.5585,222.7885,PR
sw04809B,yeah,236.902,237.102,A
sw04809B,yeah,265.6825,266.0325,A
sw04809B,uh,267.76925,268.1825,NS
sw04809B,yeah,59.089625,59.553375,A
sw04811A,um,124.1745,124.401875,O
sw04811A,uh,208.8265,209.2445,O
sw04811A,yeah,216.23825,216.36775,A
sw04811A,no,258.31425,258.77275,NR
sw04811A,yeah,256.638375,256.99275,C
sw04811A,hm,30.475625,30.818125,D
sw04811A,right,33.477125,33.958625,C
sw04811A,uh-huh,44.422875,45.004625,C
sw04811A,mhm,11.8105,12.242375,C
sw04811A,um,102.268375,102.8725,O
sw04811B,uh-huh,171.064875,171.36975,C
sw04811B,yep,175.514,175.687125,PR
sw04811B,okay,224.07175,224.5705,C
sw04811B,uh-huh,234.014125,234.2995,C
sw04812A,yeah,6.824250000000001,7.0825,C
sw04812A,great,121.721375,122.165375,PS
sw04812A,um,122.568375,122.873875,O
sw04812A,right,144.63175,144.97725,A
sw04812A,um,146.047625,146.37975,O
sw04812A,yeah,190.527,190.75675,PR
sw04812A,okay,218.045875,218.440375,O
sw04812A,no,254.1705,254.44625,NR
sw04812A,yeah,298.17425,298.46925,A
sw04812A,great,46.71175,46.967,O
sw04812A,hm,44.21425,44.40025,NS
sw04812A,mhm,69.251,69.5345,C
sw04812A,oh,46.39975,46.66425,PS
sw04812A,right,55.615375,55.852125,A
sw04812A,yeah,70.97075,71.208,A
sw04812B,oh,176.224,176.54575,Sy
sw04812B,uh-huh,171.01225,171.335125,PR
sw04812B,mhm,202.1435,202.430125,PR
sw04812B,mhm,232.604375,232.8795,C
sw04812B,oh,235.625375,235.961375,PS
sw04812B,oh,264.58125,264.91,Sy
sw04812B,okay,254.86275,255.139,O
sw04812B,mhm,283.9095,284.210875,C
sw04812B,wow,293.659625,294.002,PS
sw04812B,mhm,22.349375,22.633,C
sw04812B,um,37.236625,37.774875,O
sw04812B,yeah,34.185875,34.56525,A
sw04812B,yeah,80.610375,80.99525,A
sw04812B,right,115.833625,116.2025,A
sw04814A,huh,37.01137500000001,37.25137500000001,NS
sw04814A,mhm,3.716125,4.264875,C
sw04814A,uh-huh,17.928375,18.348375,C
sw04814A,uh-huh,26.52625,26.92625,C
sw04814A,sure,150.9975,151.286,C
sw04814A,mhm,243.866375,244.1985,C
sw04814A,exactly,104.3755,105.1055,A
sw04814A,mhm,111.122375,111.511,C
sw04814A,mhm,130.783875,131.163875,C
sw04814A,mhm,94.877625,95.2095,C
sw04814A,sure,118.55625,118.85625,C
sw04814A,sure,131.433875,131.793875,C
sw04814A,sure,98.124875,98.514875,A
sw04814B,mhm,166.070875,166.430875,C
sw04814B,mhm,179.203625,179.566125,C
sw04814B,mhm,185.903,186.337375,C
sw04814B,mhm,212.51625,213.00625,C
sw04814B,mhm,228.35325,228.78075,C
sw04814B,yeah,229.57525,229.89775,C
sw04814B,yeah,265.01,265.420625,A
sw04814B,mhm,298.630625,299.01625,C
sw04814B,mhm,281.5235,281.9735,C
sw04814B,mhm,286.23925,286.79925,C
sw04814B,mhm,42.160875,42.580875,C
sw04814B,mhm,66.976875,67.358875,C
sw04814B,mhm,51.4765,51.965625,C
sw04814B,mhm,90.02625,90.40625,C
sw04814B,yeah,82.028125,82.335,C
sw04815A,mhm,26.456,26.94175,C
sw04815A,um,137.66025,138.0245,O
sw04815A,mhm,150.69675,151.130125,C
sw04815A,well,166.496,166.8,O
sw04815A,yes,166.939375,167.24125,A
sw04815A,mhm,210.556875,211.07925,C
sw04815A,mhm,242.960875,243.4385,C
sw04815A,mhm,247.47275,247.887,C
sw04815A,mhm,291.326375,291.82,C
sw04815A,mhm,273.239375,273.702875,C
sw04815A,mhm,54.667,55.138125,C
sw04815A,mhm,58.624125,59.0715,C
sw04815A,mhm,38.342625,38.770375,C
sw04815A,mhm,108.54175,109.00825,C
sw04815A,mhm,117.35925,117.834625,C
sw04815B,no,124.943125,125.204625,A
sw04815B,yes,163.320875,163.732875,A
sw04815B,right,198.38425,198.612,A
sw04816A,mhm,212.407125,212.634625,C
sw04816A,mhm,231.9935,232.26475,C
sw04816A,mhm,238.682,238.971125,C
sw04816A,mhm,253.19975,253.52975,C
sw04816A,okay,257.2545,257.61275,A
sw04816A,right,220.436375,220.815625,A
sw04816A,right,254.964625,255.456875,A
sw04816A,mhm,291.9725,292.297375,C
sw04816A,mhm,293.757,294.029875,C
sw04816A,mhm,274.54725,274.863,C
sw04816A,um,4.779375,5.135625,O
sw04816A,mhm,69.487375,69.742,C
sw04816A,mhm,75.73525,76.23125,C
sw04816A,mhm,97.483625,97.750125,C
sw04816A,mhm,104.7375,104.986125,C
sw04816A,mhm,151.428125,151.73875,C
sw04816A,right,83.216875,83.556375,A
sw04816A,right,127.065125,127.37687499999998,A
sw04816A,uh-huh,120.96599999999998,121.30625,C
sw04818A,uh-huh,6.557875,6.965375,C
sw04818A,uh-huh,125.803125,126.23,C
sw04818A,huh,199.446375,199.684875,NS
sw04818A,yeah,219.4685,219.895625,A
sw04818A,hm,261.229,261.6325,NS
sw04818A,uh-huh,267.065,267.608875,C
sw04818A,right,272.569625,272.981125,A
sw04818A,uh,274.399625,274.606375,O
sw04818A,yeah,282.79925,283.028375,O
sw04818B,mhm,13.3,13.792375,C
sw04818B,mhm,29.807000000000002,30.275625000000005,C
sw04818B,mhm,37.101875,37.37975,C
sw04818B,uh-huh,21.68775,22.215875,C
sw04818B,mhm,142.531375,143.1105,C
sw04818B,yeah,146.709375,147.17925,C
sw04818B,mhm,157.482375,157.95,C
sw04818B,really,182.86925,183.25125,PS
sw04818B,right,228.180125,228.6145,C
sw04818B,mhm,232.937375,233.33975,PR
sw04818B,hm,253.325125,253.618,NS
sw04818B,mhm,248.087,248.649625,C
sw04818B,yeah,258.566375,259.131125,A
sw04818B,yeah,245.310625,246.09275,C
sw04818B,really,282.18175,282.4855,PS
sw04818B,right,286.727125,287.163125,A
sw04818B,right,287.445125,287.826875,A
sw04818B,uh-huh,278.984875,279.51275,C
sw04818B,mhm,57.971,58.318375,C
sw04818B,oh,65.77125,66.6875,Sy
sw04818B,mhm,80.361625,80.771,C
sw04818B,oh,88.011125,88.438,Sy
sw04818B,mhm,102.061,102.6665,C
sw04818B,yeah,95.383875,96.002875,PR
sw04818B,yeah,96.176125,96.715375,A
sw04821A,hm,194.3345,194.873375,D
sw04821A,mhm,191.643125,192.227625,C
sw04821A,right,167.07575,167.344875,A
sw04821A,right,167.4945,167.6915,A
sw04821A,right,213.861125,214.306625,A
sw04821A,uh-huh,183.872875,184.271125,C
sw04821A,um,222.244375,222.516,O
sw04821A,yeah,225.690125,226.326375,A
sw04821A,uh-huh,238.713125,239.203125,C
sw04821A,yeah,239.824625,240.229375,A
sw04821A,yeah,242.0675,242.428875,C
sw04821A,mhm,259.10925,259.517875,C
sw04821A,yeah,273.81825,274.108,O
sw04821A,uh-huh,286.69275,287.002,C
sw04821A,huh,69.974625,70.271625,NS
sw04821A,right,57.12875,57.466875,A
sw04821A,uh-huh,41.915625,42.303375,C
sw04821A,uh-huh,48.685625,49.084875,C
sw04821A,um,75.621375,75.991,O
sw04821A,oh,84.474375,85.1405,PS
sw04821A,oh,87.462625,87.985625,PS
sw04821A,uh-huh,91.592625,92.09375,C
sw04821A,um,93.9645,94.349,O
sw04821B,mhm,28.721,29.002375,C
sw04821B,uh-huh,32.436625,32.7565,C
sw04821B,well,33.351625,33.686875,O
sw04821B,mhm,117.70875,118.02525,C
sw04821B,uh-huh,106.40875,106.738,C
sw04821B,uh-huh,149.99075,150.28325,C
sw04821B,mhm,218.856875,219.181125,C
sw04821B,yeah,220.132375,220.519375,A
sw04821B,when,257.32275,257.515125,A
sw04821B,uh-huh,272.0925,272.3695,C
sw04821B,uh-huh,273.855,274.152125,C
sw04821B,uh-huh,279.313,279.612,C
sw04821B,yes,279.8275,280.26875,A
sw04822A,oh,6.673875,6.938375,PS
sw04822A,sure,10.06925,10.29925,C
sw04822A,uh-huh,15.52275,15.87275,C
sw04822A,exactly,206.124375,206.684375,A
sw04822A,exactly,215.08625,215.69625,A
sw04822A,mhm,198.472,198.832,C
sw04822A,mhm,206.944375,207.204375,C
sw04822A,mhm,213.19125,213.48125,C
sw04822A,mhm,194.906125,195.207625,C
sw04822A,sure,201.20325,201.44325,C
sw04822A,hm,36.940375,37.080375,D
sw04822A,mhm,43.013625,43.399875,PR
sw04822A,sure,43.85175,44.061875,C
sw04822B,right,273.515625,273.865625,A
sw04822B,right,291.627875,291.967875,A
sw04822B,uh-huh,226.035,226.335,C
sw04822B,right,163.385125,163.715125,A
sw04823A,yep,167.981125,168.335125,PR
sw04823A,yeah,182.966625,183.268125,A
sw04823A,yeah,278.90575,279.280375,A
sw04823A,hm,49.7555,49.86425,D
sw04823A,mhm,104.226375,104.56025,C
sw04823A,yeah,108.295125,108.58075,A
sw04823B,hm,142.168625,142.294375,D
sw04823B,yeah,160.7945,161.107625,A
sw04823B,mhm,225.1065,225.60275,C
sw04823B,mhm,192.9625,193.281625,C
sw04823B,yeah,236.419875,236.80825,A
sw04823B,um,68.251625,68.420125,O
sw04823B,yeah,84.720875,85.03225,A
sw04825A,uh,16.337875,16.633125,NS
sw04825A,huh,240.015625,240.47075,NS
sw04825A,um,293.944875,294.044875,O
sw04825A,um,277.076875,277.589,O
sw04825A,um,58.893125,59.169,O
sw04825B,uh,3.144,3.45725,O
sw04825B,yeah,148.8535,149.125125,A
sw04825B,yeah,168.33475,168.47075,A
sw04825B,yeah,173.94575,174.26575,A
sw04825B,yeah,188.8975,189.1675,A
sw04825B,yeah,198.418125,198.648125,C
sw04825B,yeah,199.55075,199.770625,C
sw04825B,yeah,232.0875,232.3375,C
