speakerID,speakerID_sex,lexical_token,feedback_start,feedback_end,function,4sec_interlocutor_context
sw03609A,female,wow,165.5568916655796,166.26723211947683,SS,and she also she also makes dolls but she also paints
sw02235A,male,no,262.1217614419914,262.4149811535299,N,but isn't that federal in the federal budget
sw03493B,female,wow,162.87394860487373,163.37598959398403,Ds,but uh this is the first one they tried him on
sw02286B,female,nuh,264.35987373118724,264.66638408453196,N,you ever you know what i mean where
sw02670A,female,goodness,485.4860851017916,486.044375,Ds,and all the girls were crying when they walked out and all the guys were
sw03805B,female,absolutely,66.17820312617086,66.88281184633138,A,goes and it goes a lot of places where it probably ought not go
sw04179A,male,wow,283.7743742652223,284.172077757525,SS,and the average life span of an indoor cat is eighteen years
sw02196A,male,goodness,500.2272074294562,500.69938840499077,Ds,but i bet we've got at least seven more now that are bad
sw03809A,male,uh-oh,259.15511923122455,259.46197221813355,SS,yeah we all do i'm just happen to be off today
sw04769A,female,um,211.11010070778002,211.63275,O,four years
sw03454B,male,ooh,67.21474875339877,67.54468938851761,O,well what do you think is the is the major social change
sw02526A,female,wow,415.0365088283726,415.5478065034577,SS,some real wood built in to like the clutch and all this and the steering
sw02834B,female,absolutely,460.52441362539656,461.59891047164257,A,so many have to work to make a go of it
sw02110A,male,no,395.2880559383441,395.5450357797278,N,for TI
sw02039A,male,yes,17.415704637401756,17.77469008105587,Y,who likes it do you by any chance you do
sw02728B,female,ooh,171.67858729380174,172.04658842454066,SS,an inner tube with a special seat in it
sw02226A,female,what,353.7606122840993,353.9742183868637,U,Night Dead Dead Zone that's one i liked
sw04032A,female,ooh,138.8443964680814,139.46397793850608,SS,aerobics and it's supposed to burn off more
sw02417B,male,jeez,319.1716788922144,319.9912156401624,Ds,do anything else there's no time and you don't do anything
sw02859B,male,pardon,403.9339580546318,404.1898893769327,U,domestic engineering
sw02402B,male,no,197.28223076913747,197.64641665539082,N,right so do you play much
sw04347B,male,wow,140.03927528456506,140.39853378265613,SS,yeah that's ninety that's eighty six through ninety one
sw02116A,male,no,475.5092450624634,475.84343593517787,A,the games they lost lost i don't think they lost by any blowout i
sw02381B,female,huh,502.55385454499805,503.0988328491004,MS,yeah my my roomy wants to buy a a
sw02234A,female,no,497.27023669822154,497.8478210520254,N,never initiated one of these phone calls do you call in do you get to pick the subject or
sw03344B,male,absolutely,41.446379363353344,42.36427361793022,A,and and what does it cost to keep these people over there you know
sw02244B,female,what,235.7845,235.97225310816503,O, 
sw03827A,male,what,170.823972038338,170.99176360715515,U,well how briskly do you walk do you think
sw03041A,female,wow,413.5779453457968,414.175875,SS,i really loved it that was a a great one
sw02273A,male,what,290.228739084113,290.353875,O, 
sw03630A,male,absolutely,295.3334716725579,295.9505,A,the fact that you really uh learn to function in the social system
sw02616A,male,no,244.97751069130453,245.21894753706775,A,obviously he's not going to turn himself in
sw02176A,male,wow,313.3448838603854,313.7420149619348,SS,um but it'll be yeah we'll have to start cutting real soon
sw02474A,female,ooh,259.3618099737831,260.125375,SS,it back one is going to be yellow uh one that's going to be red and white
sw03493B,female,wow,269.20732757523047,269.6612789137972,Ds,they have to wait until the whole punishment thing is over because that will take another couple
sw02726B,female,no,310.5407655321799,311.04947115400466,N,up are you all planning to move anytime are you looking for a
sw02201B,male,no,423.57522571806004,423.89455566108734,A,and so if it was made legal that doesn't make it any safer
sw02078A,female,no,314.2742880623046,314.5067022919668,A,oh well that's not bad
sw02235A,male,no,267.5549319252436,267.9520930146366,N,but isn't it part of our income it's not part of our taxes
sw02582A,male,wow,580.4685296448622,580.8412443696587,SS,my dad is into hot air ballooning and that's like balloon heaven is Arizona
sw02038A,male,yup,2.496108009422302,2.701900678710077,A,okay i guess we're on
sw02587B,female,no,191.07136154161427,191.48040834612456,A,i would think they could find a better way to fund it though but they haven't for
sw02435A,male,no,386.00299886123344,386.29022449841625,A,out the kazoo for both you know popcorn
sw03627B,female,wow,213.36114160476575,213.70219768663972,SS,take the kids in there while i just kind of stop
sw02497B,male,no,400.4702064094402,400.9453650832096,A,thought it was strange you know again five years ago but i don't think there's that many people with
sw04674A,female,aww,272.8175,273.1935,S,going you know trying to get my mother's family going because my grandmother just died
sw02007A,male,jeez,338.29920085527743,338.9527494779247,Ds,yes and yet even at that it was still contaminated
sw02005B,male,yes,413.69060103031484,413.9210584726998,A,be one of the solutions to a lot of things even even even child care
sw02180B,male,wow,21.517614808306526,21.897855745415512,Ds,for aggravated uh murder and kidnapping
sw04279A,male,wow,226.90742801044766,227.23091014174886,SS,nineteen ninety average to a hundred ninety four dollars in nineteen ninety one
sw02111A,female,what,329.423601668847,329.688875,O,her like her out dated cards or out of out of season clothes in them
sw04074A,male,wow,32.93055836750274,33.46098138059265,SS,just uh stays away or runs
sw02456A,male,no,439.28145783989913,439.7075570906741,A,yeah until they really and and it's not over
sw03661A,male,wow,270.513918443247,270.7681859300966,SS,years after i planted mine and his is like three times as big as mine
sw02629A,female,no,502.41509944114426,502.9092708531175,A,yeah plus i'm not too sure yeah i think they are experiments too and they don't know that
sw02226A,female,no,350.6910779170258,350.9319886625097,N,and then uh Night Stand is that Night
sw02478B,male,no,528.3698883276663,528.7079455720813,N,of homes up there are pretty good i mean here they're not really that high but are they pretty good up there
sw04225A,male,wow,122.49153475133527,122.79391159439741,SS,uh at my office we have free drinks free beverages
sw03160A,female,pardon,42.38561731744743,42.609375,U,you know how many games out is Texas
sw02702B,male,wow,306.92390875573903,307.30423522240307,SS,thing it was like a a big Le Baron it was a Le Baron with everything on
sw03081A,female,gosh,92.27823977588125,92.78398153334085,SS,corn yeah i made French bread with that one too
sw02325A,female,oh,59.14100593216893,60.06640012695351,S,weeks old and his brother was twenty twenty two months
sw02286B,female,no,98.10393889089015,98.43466899767705,N,yeah are you single
sw02085B,male,no,175.104875,175.552012213456,N,and then we got that cafeteria plan do you have that
sw02445B,female,wow,572.750934648329,573.1684332990452,SS,just just yeah they're they're lean-to's they're
sw03554B,male,pardon,38.480464204950465,38.723348319635804,U,and it's least least least hard on your body i
sw02408A,male,no,501.79839953204385,501.9498449404308,A,my my cats don't think much of
sw02943B,female,no,332.757385188395,333.0498140491468,D,uh-huh oh they do have on site care
sw03544A,female,ugh,138.99355839189488,139.46191517631277,Ds,well that's the problem for me like cooking Chinese food
sw03675A,male,wow,148.06513710996776,148.36895857373653,SS,your land unless you don't pay your land taxes period
sw03383B,male,ooh,61.446967103373886,61.84839123462119,SS,the last thing i can remember doing where i had a sixty six Mustang
sw02685A,male,wow,427.059875,427.45863754514573,SS,uh Lake Texoma was up uh twenty feet over flood
sw02220A,female,no,546.3146889079402,546.589759136159,A,in if you don't believe in death penalty you're not going to be picked at all
sw02296A,female,no,193.98117858715227,194.39371821763498,N,i just ask you are you Canadian Philadelphia
sw04303B,male,interesting,58.74126156943055,59.27775,MS,spreading outside of of the homosexual community
sw03772A,male,pardon,142.50827913663983,142.75162446068668,U,not really parenting much you have that in Utah
sw02370B,male,no,598.398875,598.731,A,like your taking care of your child and your dad probably didn't very often
sw02044A,male,huh,114.664125,114.94642073675611,MS,but i haven't seen any like that in probably five or ten years
sw04230A,female,no,55.55559170170726,55.83170329986605,N,goodness does your mother have any help
sw03927A,female,wow,32.577125,33.18388334784683,SS,in eighty five before you know the wall came
sw03058B,male,no,357.7111084967965,358.14804427178217,N,roommate in school who did a did you ever see the movie Heathers
sw03141B,female,oh,317.479375,318.2832532678339,S,hard because he was the one that had left the gate open so he
sw02499A,male,gosh,18.78894238152531,19.321129468819862,SS,get to go see it together because it's so long by the time we had a babysitter for that
sw02858A,female,no,59.55738821617718,60.028125,N,is he a hunter and a fisher
sw02539A,female,no,562.5651454565815,562.8012877446413,N,does your son work for TI
sw02539A,female,m-m,563.199750769929,563.5474216124187,N,does your son work for TI
sw03053B,female,wow,25.397998661853915,26.369106139977237,SS,uh oh gosh Bird Watcher Digest
sw03571A,female,wow,226.6262099668904,227.20112051590465,SS,and uh just douse the douse the grass and everything
sw04382B,male,jeez,227.1957861614976,227.81298384943779,Ds,incredible amount it was like four hundred times as much
sw02983B,female,wow,197.84475,198.549375,SS,oh yeah well my husband's average ran in the mid seventies
sw02044B,female,uh-oh,510.59514000784066,511.08938744082843,S,that's something i miss i i keep i'm i get homesick
sw03664A,female,no,295.18795057633446,295.44875869428324,N,hard time keeping up with it reading everything
sw03524B,male,no,146.33385257393712,146.6233098393466,N,my goodness are they are those two married
sw04093B,male,no,106.25029373102899,106.6017092979504,N,um they there was a mistake at the lab
sw02326A,male,huh,27.376668963371,27.727430272578133,MS,at American cars uh had a couple bad experiences with American cars
sw02017A,female,yes,352.417625,353.1151936374519,A,i think they hold up pretty well if you've got a if you have a good builder
sw02671B,female,wow,275.0749350901811,275.7139931291963,SS,four and i think every top twenty single going back to around fifty five
sw02054A,female,no,544.5451381717728,544.958875,A,you could never get use to that
sw03122B,female,no,158.92323514286133,159.15880842674622,N,claw now has it been declawed
sw02396A,female,yuck,311.8330915279941,312.26290752846904,Ds,and woke up my mother to cut the sacks off
sw03311A,female,wow,84.5628760195041,84.96137590373776,SS,was there longer but two weeks is the longest vacation i'll have ever taken there so
sw03688B,male,gosh,153.22637383897867,153.51605801789148,Ds,three miles south of where the Mason Dixon Line would have hit the Ohio River had
